"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","WASTEMUN","TOT","THND_TONNE","A","2007",4967.27,"B"
"PRT","WASTEMUN","TOT","THND_TONNE","A","2008",5471.84,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2009",5496.27,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2010",5457.14,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2011",5177.78,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2012",4765.92,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2013",4597.94,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2014",4710.46,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2015",4768.814,"B"
"PRT","WASTEMUN","TOT","THND_TONNE","A","2016",4890.592,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2017",5006.55,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2018",5213.148,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2019",5281.384,
"PRT","WASTEMUN","TOT","THND_TONNE","A","2020",5278.502,
"PRT","WASTEMUN","TOT","KG_CAP","A","1980",203.057,
"PRT","WASTEMUN","TOT","KG_CAP","A","1990",303.172,
"PRT","WASTEMUN","TOT","KG_CAP","A","1992",328.6,
"PRT","WASTEMUN","TOT","KG_CAP","A","1993",356.42,
"PRT","WASTEMUN","TOT","KG_CAP","A","1994",378.297,
"PRT","WASTEMUN","TOT","KG_CAP","A","1995",349.702,
"PRT","WASTEMUN","TOT","KG_CAP","A","1996",369.098,
"PRT","WASTEMUN","TOT","KG_CAP","A","1997",394.436,
"PRT","WASTEMUN","TOT","KG_CAP","A","1998",410.984,
"PRT","WASTEMUN","TOT","KG_CAP","A","1999",431.703,
"PRT","WASTEMUN","TOT","KG_CAP","A","2000",456.881,
"PRT","WASTEMUN","TOT","KG_CAP","A","2001",455.368,
"PRT","WASTEMUN","TOT","KG_CAP","A","2002",442.437,
"PRT","WASTEMUN","TOT","KG_CAP","A","2003",449.947,
"PRT","WASTEMUN","TOT","KG_CAP","A","2004",445.537,
"PRT","WASTEMUN","TOT","KG_CAP","A","2005",451.557,
"PRT","WASTEMUN","TOT","KG_CAP","A","2006",464.588,
"PRT","WASTEMUN","TOT","KG_CAP","A","2007",469.8,
"PRT","WASTEMUN","TOT","KG_CAP","A","2008",516.44,
"PRT","WASTEMUN","TOT","KG_CAP","A","2009",518.317,
"PRT","WASTEMUN","TOT","KG_CAP","A","2010",515.016,
"PRT","WASTEMUN","TOT","KG_CAP","A","2011",489.884,
"PRT","WASTEMUN","TOT","KG_CAP","A","2012",452.763,
"PRT","WASTEMUN","TOT","KG_CAP","A","2013",439.027,
"PRT","WASTEMUN","TOT","KG_CAP","A","2014",452.137,
"PRT","WASTEMUN","TOT","KG_CAP","A","2015",459.939,
"PRT","WASTEMUN","TOT","KG_CAP","A","2016",473.64,
"PRT","WASTEMUN","TOT","KG_CAP","A","2017",486.615,
"PRT","WASTEMUN","TOT","KG_CAP","A","2018",508.293,
"PRT","WASTEMUN","TOT","KG_CAP","A","2019",516.457,
"PRT","WASTEMUN","TOT","KG_CAP","A","2020",517.667,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1987",1901,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1992",1600,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1993",1600,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1994",1600,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1995",1580.49,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1996",1478.74,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1997",1477.11,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1998",1396,
"SVK","WASTEMUN","TOT","THND_TONNE","A","1999",1407.82,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2000",1368.69,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2001",1285.97,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2002",1449.11,"B"
"SVK","WASTEMUN","TOT","THND_TONNE","A","2003",1511.24,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2004",1400.03,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2005",1467.77,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2006",1523.99,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2007",1579.06,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2008",1685.53,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2009",1654.35,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2010",1719.01,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2011",1678.92,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2012",1656.57,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2013",1644.64,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2014",1732.99,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2015",1784.18,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2016",1889.53,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2017",2057.79,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2018",2254.09,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2019",2298.86,
"SVK","WASTEMUN","TOT","THND_TONNE","A","2020",2365.622,
"SVK","WASTEMUN","TOT","KG_CAP","A","1987",364.178,
"SVK","WASTEMUN","TOT","KG_CAP","A","1992",300.242,
"SVK","WASTEMUN","TOT","KG_CAP","A","1993",299.221,
"SVK","WASTEMUN","TOT","KG_CAP","A","1994",298.347,
"SVK","WASTEMUN","TOT","KG_CAP","A","1995",294.019,
"SVK","WASTEMUN","TOT","KG_CAP","A","1996",274.614,
"SVK","WASTEMUN","TOT","KG_CAP","A","1997",273.985,
"SVK","WASTEMUN","TOT","KG_CAP","A","1998",258.746,
"SVK","WASTEMUN","TOT","KG_CAP","A","1999",260.818,
"SVK","WASTEMUN","TOT","KG_CAP","A","2000",253.498,
"SVK","WASTEMUN","TOT","KG_CAP","A","2001",238.143,
"SVK","WASTEMUN","TOT","KG_CAP","A","2002",268.348,
"SVK","WASTEMUN","TOT","KG_CAP","A","2003",279.868,
"SVK","WASTEMUN","TOT","KG_CAP","A","2004",259.295,
"SVK","WASTEMUN","TOT","KG_CAP","A","2005",271.862,
"SVK","WASTEMUN","TOT","KG_CAP","A","2006",282.29,
"SVK","WASTEMUN","TOT","KG_CAP","A","2007",292.489,
"SVK","WASTEMUN","TOT","KG_CAP","A","2008",312.172,
"SVK","WASTEMUN","TOT","KG_CAP","A","2009",306.296,
"SVK","WASTEMUN","TOT","KG_CAP","A","2010",318.082,
"SVK","WASTEMUN","TOT","KG_CAP","A","2011",310.398,
"SVK","WASTEMUN","TOT","KG_CAP","A","2012",305.929,
"SVK","WASTEMUN","TOT","KG_CAP","A","2013",303.343,
"SVK","WASTEMUN","TOT","KG_CAP","A","2014",319.222,
"SVK","WASTEMUN","TOT","KG_CAP","A","2015",328.239,
"SVK","WASTEMUN","TOT","KG_CAP","A","2016",347.212,
"SVK","WASTEMUN","TOT","KG_CAP","A","2017",377.722,
"SVK","WASTEMUN","TOT","KG_CAP","A","2018",413.365,
"SVK","WASTEMUN","TOT","KG_CAP","A","2019",421.267,
"SVK","WASTEMUN","TOT","KG_CAP","A","2020",433.292,
"ESP","WASTEMUN","TOT","THND_TONNE","A","1995",20076,
"ESP","WASTEMUN","TOT","THND_TONNE","A","1996",21125.2,
"ESP","WASTEMUN","TOT","THND_TONNE","A","1997",22174.4,
"ESP","WASTEMUN","TOT","THND_TONNE","A","1998",22423,
"ESP","WASTEMUN","TOT","THND_TONNE","A","1999",24470,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2000",26505,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2001",26616,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2002",26404,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2003",27270,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2004",25746,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2005",25683,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2006",26209.19,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2007",26153.99,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2008",25316.94,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2009",25107.98,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2010",23774.42,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2011",22672.41,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2012",21896.34,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2013",21184.2,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2014",20836.4,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2015",21157.8,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2016",21541.8,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2017",22017.9,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2018",22229.33,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2019",22261.69,
"ESP","WASTEMUN","TOT","THND_TONNE","A","2020",21529.489,"E"
"ESP","WASTEMUN","TOT","KG_CAP","A","1995",504.582,
"ESP","WASTEMUN","TOT","KG_CAP","A","1996",529.335,
"ESP","WASTEMUN","TOT","KG_CAP","A","1997",553.871,
"ESP","WASTEMUN","TOT","KG_CAP","A","1998",557.764,
"ESP","WASTEMUN","TOT","KG_CAP","A","1999",604.878,
"ESP","WASTEMUN","TOT","KG_CAP","A","2000",649.239,
"ESP","WASTEMUN","TOT","KG_CAP","A","2001",644.152,
"ESP","WASTEMUN","TOT","KG_CAP","A","2002",629.873,
"ESP","WASTEMUN","TOT","KG_CAP","A","2003",640.194,
"ESP","WASTEMUN","TOT","KG_CAP","A","2004",594.481,
"ESP","WASTEMUN","TOT","KG_CAP","A","2005",583.451,
"ESP","WASTEMUN","TOT","KG_CAP","A","2006",585.961,
"ESP","WASTEMUN","TOT","KG_CAP","A","2007",575.71,
"ESP","WASTEMUN","TOT","KG_CAP","A","2008",549.546,
"ESP","WASTEMUN","TOT","KG_CAP","A","2009",538.988,
"ESP","WASTEMUN","TOT","KG_CAP","A","2010",506.582,
"ESP","WASTEMUN","TOT","KG_CAP","A","2011",481.529,
"ESP","WASTEMUN","TOT","KG_CAP","A","2012",465.255,
"ESP","WASTEMUN","TOT","KG_CAP","A","2013",451.395,
"ESP","WASTEMUN","TOT","KG_CAP","A","2014",445.432,
"ESP","WASTEMUN","TOT","KG_CAP","A","2015",453.33,
"ESP","WASTEMUN","TOT","KG_CAP","A","2016",461.932,
"ESP","WASTEMUN","TOT","KG_CAP","A","2017",472.007,
"ESP","WASTEMUN","TOT","KG_CAP","A","2018",476.076,
"ESP","WASTEMUN","TOT","KG_CAP","A","2019",476.321,
"ESP","WASTEMUN","TOT","KG_CAP","A","2020",460.477,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1975",2400,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1980",2500,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1985",2500,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1990",3200,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1994",3507,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1995",3405,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1996",3458,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1997",3678,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1998",3839,
"SWE","WASTEMUN","TOT","THND_TONNE","A","1999",3774,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2000",3773,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2001",3907.2,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2002",4149,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2003",4159.21,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2004",4142.88,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2005",4320.73,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2006",4461.26,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2007",4459.95,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2008",4475.97,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2009",4390.48,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2010",4140.11,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2011",4277.87,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2012",4323.52,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2013",4371.47,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2014",4294.87,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2015",4421.57,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2016",4439.4,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2017",4550.93,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2018",4415.56,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2019",4610.82,
"SWE","WASTEMUN","TOT","THND_TONNE","A","2020",4459.807,"B"
"SWE","WASTEMUN","TOT","KG_CAP","A","1975",292.778,
"SWE","WASTEMUN","TOT","KG_CAP","A","1980",300.613,
"SWE","WASTEMUN","TOT","KG_CAP","A","1985",299.127,
"SWE","WASTEMUN","TOT","KG_CAP","A","1990",373.51,
"SWE","WASTEMUN","TOT","KG_CAP","A","1994",398.602,
"SWE","WASTEMUN","TOT","KG_CAP","A","1995",385.337,
"SWE","WASTEMUN","TOT","KG_CAP","A","1996",390.33,
"SWE","WASTEMUN","TOT","KG_CAP","A","1997",414.709,
"SWE","WASTEMUN","TOT","KG_CAP","A","1998",432.766,
"SWE","WASTEMUN","TOT","KG_CAP","A","1999",425.33,
"SWE","WASTEMUN","TOT","KG_CAP","A","2000",424.809,
"SWE","WASTEMUN","TOT","KG_CAP","A","2001",439.12,
"SWE","WASTEMUN","TOT","KG_CAP","A","2002",465.098,
"SWE","WASTEMUN","TOT","KG_CAP","A","2003",464.641,
"SWE","WASTEMUN","TOT","KG_CAP","A","2004",460.799,
"SWE","WASTEMUN","TOT","KG_CAP","A","2005",478.029,
"SWE","WASTEMUN","TOT","KG_CAP","A","2006",490.455,
"SWE","WASTEMUN","TOT","KG_CAP","A","2007",486.738,
"SWE","WASTEMUN","TOT","KG_CAP","A","2008",484.6,
"SWE","WASTEMUN","TOT","KG_CAP","A","2009",471.432,
"SWE","WASTEMUN","TOT","KG_CAP","A","2010",440.899,
"SWE","WASTEMUN","TOT","KG_CAP","A","2011",451.886,
"SWE","WASTEMUN","TOT","KG_CAP","A","2012",453.065,
"SWE","WASTEMUN","TOT","KG_CAP","A","2013",454.508,
"SWE","WASTEMUN","TOT","KG_CAP","A","2014",443.129,
"SWE","WASTEMUN","TOT","KG_CAP","A","2015",452.8,
"SWE","WASTEMUN","TOT","KG_CAP","A","2016",451.342,
"SWE","WASTEMUN","TOT","KG_CAP","A","2017",459.463,
"SWE","WASTEMUN","TOT","KG_CAP","A","2018",442.812,
"SWE","WASTEMUN","TOT","KG_CAP","A","2019",459.41,
"SWE","WASTEMUN","TOT","KG_CAP","A","2020",441.597,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1980",2790,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1985",3397.8,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1986",3569.1,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1987",3715,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1988",3891.1,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1989",4062.4,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1990",4100.6,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1991",4131.2,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1992",4096.7,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1993",4140.2,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1994",4161.5,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1995",4240,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1996",4280,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1997",4294,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1998",4369,
"CHE","WASTEMUN","TOT","THND_TONNE","A","1999",4555,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2000",4731,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2001",4794,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2002",4936,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2003",4916,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2004",4900,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2005",4940,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2006",5330,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2007",5465,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2008",5653,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2009",5461,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2010",5565,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2011",5478,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2012",5576,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2013",5708,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2014",6006,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2015",6030,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2016",6050,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2017",5992,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2018",6012,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2019",6079,
"CHE","WASTEMUN","TOT","THND_TONNE","A","2020",6096,
"CHE","WASTEMUN","TOT","KG_CAP","A","1980",443.997,
"CHE","WASTEMUN","TOT","KG_CAP","A","1985",527.984,
"CHE","WASTEMUN","TOT","KG_CAP","A","1986",551.378,
"CHE","WASTEMUN","TOT","KG_CAP","A","1987",570.609,
"CHE","WASTEMUN","TOT","KG_CAP","A","1988",593.995,
"CHE","WASTEMUN","TOT","KG_CAP","A","1989",615.761,
"CHE","WASTEMUN","TOT","KG_CAP","A","1990",616.366,
"CHE","WASTEMUN","TOT","KG_CAP","A","1991",614.87,
"CHE","WASTEMUN","TOT","KG_CAP","A","1992",603.085,
"CHE","WASTEMUN","TOT","KG_CAP","A","1993",602.742,
"CHE","WASTEMUN","TOT","KG_CAP","A","1994",599.777,
"CHE","WASTEMUN","TOT","KG_CAP","A","1995",606.102,
"CHE","WASTEMUN","TOT","KG_CAP","A","1996",608.125,
"CHE","WASTEMUN","TOT","KG_CAP","A","1997",607.484,
"CHE","WASTEMUN","TOT","KG_CAP","A","1998",616.066,
"CHE","WASTEMUN","TOT","KG_CAP","A","1999",640.194,
"CHE","WASTEMUN","TOT","KG_CAP","A","2000",662.256,
"CHE","WASTEMUN","TOT","KG_CAP","A","2001",667.765,
"CHE","WASTEMUN","TOT","KG_CAP","A","2002",683.621,
"CHE","WASTEMUN","TOT","KG_CAP","A","2003",676.356,
"CHE","WASTEMUN","TOT","KG_CAP","A","2004",669.058,
"CHE","WASTEMUN","TOT","KG_CAP","A","2005",668.759,
"CHE","WASTEMUN","TOT","KG_CAP","A","2006",714.673,
"CHE","WASTEMUN","TOT","KG_CAP","A","2007",725.091,
"CHE","WASTEMUN","TOT","KG_CAP","A","2008",741.588,
"CHE","WASTEMUN","TOT","KG_CAP","A","2009",707.943,
"CHE","WASTEMUN","TOT","KG_CAP","A","2010",712.669,
"CHE","WASTEMUN","TOT","KG_CAP","A","2011",692.805,
"CHE","WASTEMUN","TOT","KG_CAP","A","2012",696.303,
"CHE","WASTEMUN","TOT","KG_CAP","A","2013",703.92,
"CHE","WASTEMUN","TOT","KG_CAP","A","2014",731.903,
"CHE","WASTEMUN","TOT","KG_CAP","A","2015",726.788,
"CHE","WASTEMUN","TOT","KG_CAP","A","2016",721.964,
"CHE","WASTEMUN","TOT","KG_CAP","A","2017",708.626,
"CHE","WASTEMUN","TOT","KG_CAP","A","2018",705.169,
"CHE","WASTEMUN","TOT","KG_CAP","A","2019",707.571,
"CHE","WASTEMUN","TOT","KG_CAP","A","2020",704.364,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1975",10000,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1980",12000,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1985",18000,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1989",19500,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1991",22315,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1994",23448,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1995",27234.13,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1996",29347.98,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1997",31943.77,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1998",32972.89,
"TUR","WASTEMUN","TOT","THND_TONNE","A","1999",30470.03,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2000",30617,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2001",31030.87,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2002",30999.26,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2003",31081.37,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2004",29736.19,"B"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2005",31351.87,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2006",30081.82,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2007",30365.59,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2008",28454,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2009",30196,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2010",29733,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2011",30862,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2012",30786,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2013",30920,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2014",31230,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2015",31283,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2016",33763,
"TUR","WASTEMUN","TOT","THND_TONNE","A","2017",34173,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2018",34533,"E"
"TUR","WASTEMUN","TOT","THND_TONNE","A","2019",35017.392,"E"
"TUR","WASTEMUN","TOT","KG_CAP","A","1975",254.6,
"TUR","WASTEMUN","TOT","KG_CAP","A","1980",272.876,
"TUR","WASTEMUN","TOT","KG_CAP","A","1985",366.346,
"TUR","WASTEMUN","TOT","KG_CAP","A","1989",367.977,
"TUR","WASTEMUN","TOT","KG_CAP","A","1991",406.907,
"TUR","WASTEMUN","TOT","KG_CAP","A","1994",407.336,
"TUR","WASTEMUN","TOT","KG_CAP","A","1995",465.649,
"TUR","WASTEMUN","TOT","KG_CAP","A","1996",493.88,
"TUR","WASTEMUN","TOT","KG_CAP","A","1997",529.111,
"TUR","WASTEMUN","TOT","KG_CAP","A","1998",537.634,
"TUR","WASTEMUN","TOT","KG_CAP","A","1999",489.185,
"TUR","WASTEMUN","TOT","KG_CAP","A","2000",484.138,
"TUR","WASTEMUN","TOT","KG_CAP","A","2001",483.405,
"TUR","WASTEMUN","TOT","KG_CAP","A","2002",475.848,
"TUR","WASTEMUN","TOT","KG_CAP","A","2003",470.293,
"TUR","WASTEMUN","TOT","KG_CAP","A","2004",443.751,
"TUR","WASTEMUN","TOT","KG_CAP","A","2005",461.712,
"TUR","WASTEMUN","TOT","KG_CAP","A","2006",437.51,
"TUR","WASTEMUN","TOT","KG_CAP","A","2007",436.401,
"TUR","WASTEMUN","TOT","KG_CAP","A","2008",404.069,
"TUR","WASTEMUN","TOT","KG_CAP","A","2009",423.379,
"TUR","WASTEMUN","TOT","KG_CAP","A","2010",411.091,
"TUR","WASTEMUN","TOT","KG_CAP","A","2011",420.216,
"TUR","WASTEMUN","TOT","KG_CAP","A","2012",412.399,
"TUR","WASTEMUN","TOT","KG_CAP","A","2013",407.242,
"TUR","WASTEMUN","TOT","KG_CAP","A","2014",404.38,
"TUR","WASTEMUN","TOT","KG_CAP","A","2015",398.36,
"TUR","WASTEMUN","TOT","KG_CAP","A","2016",422.948,
"TUR","WASTEMUN","TOT","KG_CAP","A","2017",421.283,
"TUR","WASTEMUN","TOT","KG_CAP","A","2018",419.395,
"TUR","WASTEMUN","TOT","KG_CAP","A","2019",419.724,
"GBR","WASTEMUN","TOT","THND_TONNE","A","1990",27100,
"GBR","WASTEMUN","TOT","THND_TONNE","A","1995",28900,
"GBR","WASTEMUN","TOT","THND_TONNE","A","1996",29750,
"GBR","WASTEMUN","TOT","THND_TONNE","A","1997",31042,
"GBR","WASTEMUN","TOT","THND_TONNE","A","1998",31697,
"GBR","WASTEMUN","TOT","THND_TONNE","A","1999",33392,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2000",33954,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2001",34945,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2002",35532,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2003",35279,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2004",36121,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2005",35121,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2006",35479,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2007",34780,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2008",33424,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2009",32507.45,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2010",31954.51,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2011",31066.06,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2012",30412.98,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2013",30890.412,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2014",31129.423,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2015",31475.011,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2016",31709.994,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2017",30911.817,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2018",30786.233,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2019",30677.985,
"GBR","WASTEMUN","TOT","THND_TONNE","A","2020",31002.169,
"GBR","WASTEMUN","TOT","KG_CAP","A","1990",474.32,
"GBR","WASTEMUN","TOT","KG_CAP","A","1995",498.857,
"GBR","WASTEMUN","TOT","KG_CAP","A","1996",511.929,
"GBR","WASTEMUN","TOT","KG_CAP","A","1997",532.386,
"GBR","WASTEMUN","TOT","KG_CAP","A","1998",541.737,
"GBR","WASTEMUN","TOT","KG_CAP","A","1999",568.705,
"GBR","WASTEMUN","TOT","KG_CAP","A","2000",576.241,
"GBR","WASTEMUN","TOT","KG_CAP","A","2001",591.043,
"GBR","WASTEMUN","TOT","KG_CAP","A","2002",598.925,
"GBR","WASTEMUN","TOT","KG_CAP","A","2003",592.313,
"GBR","WASTEMUN","TOT","KG_CAP","A","2004",603.296,
"GBR","WASTEMUN","TOT","KG_CAP","A","2005",582.554,
"GBR","WASTEMUN","TOT","KG_CAP","A","2006",583.331,
"GBR","WASTEMUN","TOT","KG_CAP","A","2007",565.941,
"GBR","WASTEMUN","TOT","KG_CAP","A","2008",537.838,
"GBR","WASTEMUN","TOT","KG_CAP","A","2009",517.399,
"GBR","WASTEMUN","TOT","KG_CAP","A","2010",503.539,
"GBR","WASTEMUN","TOT","KG_CAP","A","2011",485.241,
"GBR","WASTEMUN","TOT","KG_CAP","A","2012",471.334,
"GBR","WASTEMUN","TOT","KG_CAP","A","2013",475.354,
